"Record_ID","Threat","Vulnerability","Attack_Type","Severity","CVSS_Score","Detection_Time","Response_Time","Security_Control_Effectiveness","Attack_Success","Risk_Score","CVSS_Norm","Detection_Norm","Response_Norm","Risk_Norm","Attack_Probability","Detection_Probability","Recovery_Time"
899,"Malware","Privilege Escalation","Web Attack","Medium",5.8,16.63,21.98,72.2,"Yes",51.4,0.525959367945824,0.260398462076197,0.277327935222672,0.53718480689435,0.52,0.73,30.22
900,"DDoS","Insecure API","Web Attack","Critical",9.57,39.2,44.13,70.77,"No",72.03,0.951467268623025,0.654840964697658,0.62223606353161,0.756676242153421,0.65,0.72,39.87
901,"Insider Threat","Missing Security Patch","Social Engineering","Low",2.59,8.64,8.98,58.67,"No",12.78,0.163656884875847,0.120761971338693,0.0748987854251012,0.126290030854346,0.28,0.65,19.31
902,"Phishing","System Misconfiguration","Social Engineering","Low",2.82,12.08,7.81,83.85,"No",11.98,0.18961625282167,0.180880810905278,0.0566801619433198,0.117778487073093,0.27,0.8,14.59
903,"Insider Threat","SQL Injection","Network Attack","Low",2.79,6.84,10.21,76.35,"No",10.84,0.186230248306998,0.0893044390073401,0.0940516972905637,0.105649537184807,0.26,0.76,12
904,"DDoS","SQL Injection","Social Engineering","Low",2.6,7.62,8.89,55.76,"Yes",27.88,0.164785553047404,0.102936036350926,0.0734973528495796,0.286945419725503,0.37,0.63,25.86
905,"DDoS","Weak Encryption","Web Attack","Medium",4.57,8.25,14.57,47.33,"No",28.22,0.387133182844244,0.1139461726669,0.161943319838057,0.290562825832535,0.37,0.58,18.32
906,"Phishing","Outdated Software","Web Attack","High",7.72,34.9,49.36,59.74,"No",59.01,0.742663656884876,0.579692415239427,0.703674867642479,0.618150867113523,0.57,0.66,38.44
907,"DDoS","Missing Security Patch","Social Engineering","Medium",6.29,18.07,19.83,50.09,"Yes",58.73,0.581264108352145,0.285564487941279,0.243849268140766,0.615171826790084,0.57,0.6,37.25
908,"Insider Threat","Open Port","Web Attack","Medium",5.63,16.38,20.99,76.52,"Yes",49.51,0.506772009029345,0.256029360363509,0.261912176891934,0.517076284711139,0.51,0.76,34.8
909,"Insider Threat","System Misconfiguration","Social Engineering","Medium",6.89,25.04,31.58,83.67,"No",45.68,0.648984198645598,0.407375043691017,0.426814076611647,0.476327268858389,0.49,0.8,28.66
910,"Malware","SQL Injection","Network Attack","Medium",6.58,17.53,27.88,80.04,"Yes",56.07,0.613995485327314,0.276127228241873,0.369199626284647,0.586870943717417,0.55,0.78,39.43
911,"Malware","Weak Password","Web Attack","Low",2.87,8.53,12.5,40.11,"No",17.48,0.195259593679458,0.11883956658511,0.129710370601059,0.176295350569209,0.31,0.54,21.52
912,"Malware","Privilege Escalation","Network Attack","Low",1.62,11.79,8.01,43.48,"No",9.56,0.054176072234763,0.17581265291856,0.0597944565555902,0.0920310671348016,0.26,0.56,12.16
913,"Insider Threat","Weak Encryption","Network Attack","Low",3.84,18,25.54,61.59,"No",24.82,0.304740406320542,0.284341139461727,0.332762379321084,0.254388764762209,0.35,0.67,21.02
914,"DDoS","Privilege Escalation","Social Engineering","Medium",6.19,18.56,19.08,88.1,"No",37.56,0.569977426636569,0.294127927298147,0.232170663344752,0.389935099478668,0.43,0.83,27.96
915,"Phishing","Weak Password","Web Attack","Medium",3.97,10.76,9.48,58.07,"No",23.41,0.31941309255079,0.157811953862286,0.082684521955777,0.23938716884775,0.34,0.65,19.8
916,"Insider Threat","Weak Encryption","Web Attack","Medium",6.48,16.92,24.7,54.76,"No",43.88,0.602708803611738,0.265466620062915,0.319682341949548,0.457176295350569,0.47,0.63,35.25
917,"DDoS","Weak Encryption","Social Engineering","Critical",9.38,36.94,60.45,82.48,"Yes",83.09,0.930022573363431,0.61534428521496,0.876362503892868,0.874348334929248,0.72,0.79,47.76
918,"Phishing","Weak Encryption","Social Engineering","Low",3.23,10.96,10.63,62.38,"No",17.67,0.23589164785553,0.161307235232436,0.100591715976331,0.178316842217257,0.31,0.67,14.39
919,"Phishing","Insecure API","Web Attack","Medium",5.99,16.69,26.44,76.66,"Yes",52.12,0.547404063205418,0.261447046487242,0.3467767050763,0.544845196297478,0.53,0.76,32.94
920,"Phishing","Insecure API","Social Engineering","Low",3.87,8.29,13.8,66.99,"Yes",35.38,0.308126410835215,0.11464522894093,0.149953285580816,0.366741142674753,0.42,0.7,23.63
921,"Insider Threat","Weak Encryption","Network Attack","High",8.15,33.33,50.22,44.83,"No",63.68,0.791196388261851,0.552254456483747,0.717066334475241,0.667837003936589,0.6,0.57,39.41
922,"Malware","Weak Encryption","Web Attack","High",7.13,19.35,28.55,45.76,"No",50.82,0.67607223476298,0.307934288710241,0.379632513235752,0.531013937652942,0.52,0.57,34.97
923,"Phishing","Weak Encryption","Social Engineering","High",6.96,20.44,23.88,91.2,"Yes",58.19,0.656884875846501,0.32698357217756,0.30691373403924,0.609426534737738,0.57,0.85,34.06
924,"Insider Threat","Missing Security Patch","Web Attack","High",8.58,39.35,41.36,82.34,"No",63.49,0.839729119638826,0.657462425725271,0.579103083151666,0.665815512288541,0.6,0.79,42.96
925,"DDoS","Missing Security Patch","Web Attack","Medium",6.08,17.63,17.07,86.99,"Yes",51.57,0.557562076749436,0.277874868926949,0.200872002491436,0.538993509947867,0.52,0.82,30.62
926,"DDoS","Missing Security Patch","Social Engineering","Medium",6.5,20.28,24.69,63.09,"Yes",59.15,0.604966139954853,0.32418734708144,0.319526627218935,0.619640387275242,0.57,0.68,33.03
927,"Phishing","SQL Injection","Web Attack","High",7.81,17.3,27.89,90.86,"No",47.99,0.752821670428894,0.272107654666201,0.36935534101526,0.500904351526758,0.5,0.85,33.65
928,"DDoS","Missing Security Patch","Social Engineering","Medium",6.68,21.14,27.09,69,"Yes",59.86,0.625282167042889,0.339217056973086,0.356898162566179,0.627194382381104,0.58,0.71,34.54
929,"Malware","Privilege Escalation","Web Attack","Low",3.35,9.13,12.76,49.09,"No",19.72,0.249435665914221,0.129325410695561,0.13375895359701,0.200127673156719,0.32,0.59,18.67
930,"DDoS","Privilege Escalation","Network Attack","Low",3.69,9.44,14.32,58.52,"Yes",35.86,0.287810383747178,0.134743096819294,0.158050451572719,0.371848068943505,0.42,0.65,30.43
931,"Insider Threat","Outdated Software","Web Attack","Medium",6.19,16.44,31.64,93.44,"Yes",50.91,0.569977426636569,0.257077944774554,0.427748364995329,0.531971486328333,0.52,0.86,35.52
932,"Malware","Open Port","Web Attack","Medium",6.25,16.49,20.27,77.7,"Yes",53.68,0.576749435665914,0.257951765117092,0.250700716287761,0.561442706670922,0.54,0.77,37.07
933,"DDoS","Insecure API","Web Attack","Medium",6.44,19.55,19.31,88.73,"No",39.61,0.598194130925508,0.311429570080391,0.235752102148863,0.41174593041813,0.45,0.83,28.8
934,"DDoS","System Misconfiguration","Web Attack","Medium",4.99,18.74,20.91,75.98,"No",31,0.434537246049661,0.297273680531283,0.260666459047026,0.320140440472391,0.39,0.76,27.91
935,"Insider Threat","Missing Security Patch","Network Attack","High",7.41,13.57,17.26,88.2,"No",44.09,0.707674943566592,0.206920657112898,0.203830582373093,0.459410575593148,0.48,0.83,33.45
936,"Malware","Weak Password","Web Attack","Medium",6.14,19.87,25.78,86.53,"No",37.93,0.564334085778781,0.317022020272632,0.336499532855808,0.393871688477498,0.44,0.82,27.56
937,"Phishing","Missing Security Patch","Web Attack","Medium",6.09,19.52,21.16,46.22,"No",43.51,0.558690744920993,0.310905277874869,0.264559327312364,0.453239706351739,0.47,0.58,33.43
938,"Insider Threat","Missing Security Patch","Social Engineering","High",8.86,29.16,38.56,54.04,"Yes",80.57,0.871331828442438,0.479377839916113,0.535502958579882,0.8475369720183,0.71,0.62,48.47
939,"Insider Threat","Insecure API","Network Attack","Medium",6.3,19.65,20.65,66.01,"Yes",57.03,0.582392776523702,0.313177210765467,0.256617876051074,0.597084796254921,0.56,0.7,33.2
940,"Malware","Open Port","Social Engineering","High",7.61,27.82,29,89.66,"No",50.98,0.730248306997743,0.455959454736106,0.38663967611336,0.532716246409192,0.52,0.84,35.43
941,"Insider Threat","Weak Encryption","Web Attack","Low",3.6,9.17,17.41,71.61,"Yes",33.15,0.27765237020316,0.130024466969591,0.206166303332295,0.343015214384509,0.41,0.73,28.54
942,"Phishing","SQL Injection","Web Attack","High",8.07,31.69,44.13,68.37,"Yes",73.94,0.782167042889391,0.523593149248514,0.62223606353161,0.776997552931163,0.67,0.71,43.72
943,"Phishing","Missing Security Patch","Social Engineering","Medium",6.41,14.81,29.65,44.71,"No",44.11,0.594808126410835,0.228591401607829,0.396761133603239,0.45962336418768,0.48,0.57,28.26
944,"Phishing","Weak Encryption","Web Attack","High",8.43,41.9,31.97,43.61,"Yes",84.26,0.822799097065463,0.702027263194687,0.432886951105575,0.886796467709331,0.73,0.56,51.92
945,"Malware","Privilege Escalation","Web Attack","High",8.59,37.42,41.06,63.11,"Yes",80.61,0.840857787810384,0.62373296050332,0.574431641233261,0.847962549207362,0.71,0.68,49.63
946,"Malware","Privilege Escalation","Social Engineering","Medium",5.77,15.45,25.52,53.3,"Yes",53.57,0.522573363431151,0.23977630199231,0.332450949859857,0.560272369401,0.54,0.62,31.31
947,"Phishing","Outdated Software","Social Engineering","Medium",4.51,5.95,11.7,82.99,"Yes",36.5,0.380361173814898,0.0737504369101713,0.117253192151978,0.378657303968507,0.43,0.8,30.93
948,"Phishing","Missing Security Patch","Social Engineering","High",8.36,44.89,60.42,79.3,"No",64.6,0.81489841986456,0.754281719678434,0.875895359701028,0.67762527928503,0.61,0.78,40.91
949,"Phishing","Open Port","Network Attack","Medium",3.9,8.13,16.1,74.3,"No",19.41,0.311512415349887,0.11184900384481,0.185767673621925,0.196829449941483,0.32,0.75,19.73
950,"Phishing","Privilege Escalation","Network Attack","Low",3.13,7.89,15.15,47.45,"No",17.95,0.224604966139955,0.107654666200629,0.170974774213641,0.181295882540696,0.31,0.58,15.63
951,"DDoS","SQL Injection","Web Attack","Low",3.58,7.05,12.55,72.74,"No",17,0.275395033860045,0.0929744844459979,0.130488944254126,0.171188424300457,0.3,0.74,19.41
952,"Malware","Insecure API","Network Attack","Medium",5.8,25.48,23.08,41.7,"Yes",59.52,0.525959367945824,0.415064662705348,0.294456555590159,0.623576976274072,0.57,0.55,39.85
953,"Insider Threat","Privilege Escalation","Web Attack","High",7.05,18,31.65,90.93,"Yes",57.89,0.667042889390519,0.284341139461727,0.427904079725942,0.606234705819768,0.56,0.85,32.65
954,"Malware","Open Port","Web Attack","High",7.04,15.4,26.41,61.78,"No",46.16,0.665914221218962,0.238902481649773,0.34630956088446,0.481434195127141,0.49,0.67,32.28
955,"Phishing","Weak Encryption","Network Attack","Low",3.38,9.01,11.86,52.39,"No",19.43,0.252821670428894,0.127228241873471,0.119744627841794,0.197042238536014,0.32,0.61,22.96
956,"Insider Threat","Missing Security Patch","Social Engineering","Critical",9.03,34.18,52.65,78.19,"No",65.15,0.890519187358917,0.567109402306886,0.754905014014326,0.683476965634642,0.61,0.77,43.38
957,"DDoS","System Misconfiguration","Social Engineering","Critical",8.92,25.79,44.83,83.24,"No",60.26,0.878103837471783,0.420482348829081,0.633136094674556,0.631450154271731,0.58,0.8,35.24
958,"Malware","Weak Encryption","Network Attack","Low",3.23,10.23,8.54,85.76,"No",13.84,0.23589164785553,0.148549458231388,0.0680473372781065,0.137567826364507,0.28,0.81,20.76
959,"Phishing","System Misconfiguration","Network Attack","Medium",4.36,19.87,29.71,87.14,"Yes",40.39,0.363431151241535,0.317022020272632,0.39769542198692,0.420044685604852,0.45,0.82,24.46
960,"Phishing","Insecure API","Web Attack","Low",3.86,10.71,14.71,43.48,"Yes",39.8,0.306997742663657,0.156938133519748,0.164123326066646,0.413767422066177,0.45,0.56,24.92
961,"Phishing","System Misconfiguration","Web Attack","Low",2.76,9.86,10.23,45.26,"No",16.45,0.182844243792325,0.14208318769661,0.0943631267517907,0.165336737950846,0.3,0.57,16.8
962,"Phishing","Cross Site Scripting","Network Attack","Critical",9.47,41.95,44.6,80.91,"Yes",85.96,0.940180586907449,0.702901083537225,0.629554655870445,0.904883498244494,0.74,0.79,55.16
963,"DDoS","Weak Password","Web Attack","Medium",4.35,7.46,15.03,41.28,"No",27.27,0.362302483069977,0.100139811254806,0.169106197446278,0.280455367592297,0.37,0.55,24.17
964,"Malware","Weak Encryption","Web Attack","Medium",4.12,13.79,25.74,56.2,"No",25.96,0.336343115124154,0.210765466620063,0.335876673933354,0.266517714650495,0.36,0.64,19.91
965,"Insider Threat","Privilege Escalation","Web Attack","Low",3.09,2.66,9.49,85.74,"Yes",24.84,0.220090293453725,0.0162530583711989,0.0828402366863905,0.25460155335674,0.35,0.81,20.18
966,"DDoS","System Misconfiguration","Network Attack","Critical",9.83,26.54,46.34,49.96,"Yes",86.93,0.980812641083521,0.433589653967144,0.656649018997197,0.915203745079264,0.75,0.6,52.06
967,"Phishing","System Misconfiguration","Web Attack","Medium",5.76,18.07,24.11,62.06,"Yes",53.21,0.521444695259594,0.285564487941279,0.310495172843351,0.556442174699436,0.53,0.67,31.53
968,"Malware","Missing Security Patch","Social Engineering","Medium",6.08,17.51,14.12,56.44,"Yes",56.08,0.557562076749436,0.275777700104858,0.154936156960448,0.586977338014682,0.55,0.64,36.39
969,"DDoS","Privilege Escalation","Web Attack","Medium",6.2,18.51,27.06,94.54,"Yes",51.63,0.571106094808126,0.29325410695561,0.356431018374338,0.539631875731461,0.52,0.87,37.52
970,"Phishing","Weak Encryption","Social Engineering","High",7.43,18.15,26.35,64.71,"Yes",64.57,0.709932279909707,0.286962600489339,0.345375272500779,0.677306096393233,0.61,0.69,36.47
971,"DDoS","SQL Injection","Network Attack","Low",2.36,8.2,7.33,74.37,"No",8.63,0.137697516930023,0.113072352324362,0.0492058548738711,0.0821363974890946,0.25,0.75,15.44
972,"Malware","Insecure API","Web Attack","Medium",5.1,7.29,13.06,67.79,"No",28.44,0.446952595936795,0.0971688220901783,0.138430395515416,0.29290350037238,0.38,0.71,19.1
973,"Insider Threat","SQL Injection","Network Attack","Low",3.85,5.39,13.4,66.9,"No",19.09,0.305869074492099,0.0639636490737504,0.143724696356275,0.193424832428982,0.32,0.7,21
974,"Malware","Privilege Escalation","Web Attack","High",7.95,38.21,40.05,64.07,"No",61.32,0.7686230248307,0.637539321915414,0.558704453441295,0.642727949781892,0.59,0.68,36.45
975,"Malware","System Misconfiguration","Network Attack","Medium",5.59,19.66,26.83,42.3,"No",40.63,0.502257336343115,0.313351974833974,0.352849579570227,0.422598148739228,0.45,0.55,32.47
976,"DDoS","Outdated Software","Web Attack","Medium",5.98,15.05,25.97,51.06,"No",40.19,0.54627539503386,0.23278573925201,0.339458112737465,0.417916799659538,0.45,0.61,33.09
977,"Insider Threat","Insecure API","Web Attack","Low",3.46,9.92,10.1,51.5,"No",20.47,0.261851015801354,0.143131772107655,0.092338835253815,0.208107245451644,0.32,0.61,15.55
978,"Malware","Outdated Software","Social Engineering","Medium",6.09,27.08,18.58,73.09,"Yes",57.49,0.558690744920993,0.44302691366655,0.224384926814077,0.601978933929141,0.56,0.74,40.93
979,"Phishing","Open Port","Social Engineering","Low",3.75,8.82,10.65,44.62,"No",23.11,0.294582392776524,0.123907724571828,0.100903145437558,0.23619533992978,0.34,0.57,21.04
980,"Phishing","Privilege Escalation","Web Attack","Low",2.93,5.09,7.75,73.27,"No",11.57,0.202031602708804,0.058720727018525,0.0557458735596387,0.113416320885201,0.27,0.74,16.07
981,"Phishing","Open Port","Social Engineering","Medium",5.96,23.01,25.27,94.88,"No",36.71,0.544018058690745,0.371897937783992,0.328558081594519,0.380891584211086,0.43,0.87,29.62
982,"DDoS","Cross Site Scripting","Network Attack","High",7.59,15.59,27.89,71.98,"No",48.58,0.727990970654628,0.242222998951416,0.36935534101526,0.507181615065432,0.5,0.73,36.59
983,"Insider Threat","Insecure API","Web Attack","High",8.79,37.54,46.64,45.52,"No",69.7,0.863431151241535,0.625830129325411,0.661320460915603,0.73188637089052,0.64,0.57,41.72
984,"DDoS","Outdated Software","Web Attack","Medium",6.9,17.97,29.84,61.04,"Yes",61.33,0.650112866817156,0.283816847256204,0.399719713484896,0.642834344079157,0.59,0.67,34.77
985,"Insider Threat","SQL Injection","Web Attack","Critical",9.04,34.93,44.1,80.31,"Yes",80.23,0.891647855530474,0.580216707444949,0.62176891933977,0.843919565911267,0.71,0.78,47.02
986,"DDoS","SQL Injection","Network Attack","Low",2.48,6.7,11.21,70.9,"No",9.4,0.151241534988713,0.0868577420482349,0.109623170351915,0.0903287583785509,0.25,0.73,13.79
987,"Malware","SQL Injection","Web Attack","Critical",9.35,40.54,38.55,90.06,"No",68.19,0.926636568848758,0.678259349877665,0.535347243849268,0.715820832003405,0.63,0.84,40.89
988,"Malware","Outdated Software","Network Attack","High",8.37,47.16,33.7,43.85,"No",70.85,0.816027088036117,0.79395316322964,0.459825599501713,0.744121715076072,0.65,0.56,46.09
989,"Malware","Open Port","Web Attack","Medium",6.36,19.11,22.49,60.52,"No",43.1,0.589164785553048,0.303739951066061,0.285269386483961,0.448877540163847,0.47,0.66,33.9
990,"Phishing","System Misconfiguration","Web Attack","Medium",4.96,16.43,38.44,53.38,"Yes",48.32,0.431151241534989,0.256903180706047,0.533634381812519,0.504415363336525,0.5,0.62,30.54
991,"Malware","Missing Security Patch","Network Attack","Medium",6.1,17.11,25.9,70.66,"Yes",53.95,0.559819413092551,0.268787137364558,0.33836810962317,0.564315352697095,0.54,0.72,32.11
992,"Malware","Cross Site Scripting","Web Attack","High",7.88,40.26,50.76,43.27,"No",64.79,0.760722347629797,0.673365955959455,0.725474929928371,0.679646770933078,0.61,0.56,42.26
993,"DDoS","System Misconfiguration","Web Attack","Low",3.22,8.12,10.48,47.68,"No",18.65,0.234762979683973,0.111674239776302,0.0982559950171286,0.188743483349292,0.31,0.59,22.12
994,"Phishing","System Misconfiguration","Web Attack","Medium",6.82,11.36,23.89,49.89,"No",44.81,0.641083521444695,0.168297797972737,0.307069448769854,0.467070964996276,0.48,0.6,31.88
995,"DDoS","Insecure API","Network Attack","Critical",9.14,46.81,37.73,67.37,"No",72.57,0.90293453724605,0.787836420831877,0.52257863593896,0.762421534205766,0.66,0.7,39.67
996,"Insider Threat","Open Port","Network Attack","High",7.92,34.24,44.54,60.27,"Yes",75.08,0.765237020316027,0.568157986717931,0.628620367486764,0.789126502819449,0.67,0.66,47.09
997,"DDoS","Cross Site Scripting","Web Attack","Critical",9.23,34.2,40.41,59.75,"Yes",84.33,0.913092550790068,0.567458930443901,0.564310183743382,0.88754122779019,0.73,0.66,48.15
998,"Phishing","SQL Injection","Social Engineering","Medium",5.01,7.34,14.64,93.71,"No",23.96,0.436794582392777,0.0980426424327158,0.163033322952351,0.245238855197361,0.35,0.86,16.74
999,"DDoS","Outdated Software","Network Attack","Medium",6.87,16.24,33.31,52.41,"No",46.72,0.646726862302483,0.253582663404404,0.453752725007786,0.487392275774019,0.49,0.61,30.54
1000,"Malware","System Misconfiguration","Network Attack","High",7.89,28.44,54.34,67.84,"No",56.43,0.761851015801355,0.466794826983572,0.78122080348801,0.590701138418981,0.55,0.71,32.93
